"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
134375,"55967",22436,1800.000000,"4266",Sculpture,ceramics,2020,"2010"
134376,,22436,,"4266",,,,"2010"
134377,"8296",22388,17500.500000,"1217",Painting,"unprimed cotton, European Beech (Fagus sylvatica) metal and PET bottle",2021,"1997"
134378,"8297",22388,62500.500000,"1217",Installation,"wood, metal, strings",2018,"1997"
134379,"45643",22376,73000.000000,"2064",Work on Paper,Ballpoint pen on paper,1980,"1998"
134380,"36696",22405,18000.000000,"1404",Painting,paper sewn on linen with larch wood frame,2020,"1992"
134381,"7013",22369,150000.500000,"1521",Sculpture,"Polymer resin, wood",2020,"1989"
134382,"45643",22376,47000.000000,"2064",Work on Paper,Ballpoint pen on paper,1984,"1998"
134383,"8258",22405,350000.000000,"1404",Painting,ink on silk,2018,"1992"
134384,"21294",22367,62500.500000,"2377",Sculpture,"handmade coat, various techniques, and coat rack in painted iron, variable size",1989,"2010"
134385,"7743",22556,350000.500000,"1556",Other Materials,"linen, wool and aluminium",2021,"1973"
134386,,22367,,"2377",,,,"2010"
134387,"21294",22367,62500.500000,"2377",Sculpture,"wood chips, metal wire net, lead,stone supports",1976,"2010"
134388,"7743",22556,250000.500000,"1556",Installation,bicycle wheels and wool,2021,"1973"
134389,"7742",22367,87500.500000,"2377",Painting,acrylic on canvas,1986,"2010"
134390,"21879",22397,8900.000000,"7902",Photography,silver gelatin hand print,2021,"2016"
134391,"7509",22398,2800000.000000,"1224",Painting,acrylic and tarp on canvas,2017,"1993"
134392,"57808",22434,37500.500000,"1165",Sculpture,"Ceramic with glaze, wood, leather, steel, twine, grout, studio stones",2021,"2008"
134393,"57808",22434,37500.500000,"1165",Sculpture,"Slap-slab ceramic with glaze, steel, wood, leather, twine, grout",2021,"2008"
134394,"8608",22446,52900.000000,"1612",Painting,"Silk, dye, powder-coated aluminium",2021,"1983"
134395,"8608",22446,42900.000000,"1612",Painting,"Silk, dye, powder-coated aluminium",2021,"1983"
134396,"13460",22307,10000.000000,"1200",Photography,Telephoto cutouts on black cardboard,2021,"1992"
134397,"13460",22307,10000.000000,"1200",Photography,Telephoto cutouts on black cardboard,2020,"1992"
134398,"13460",22307,10000.000000,"1200",Photography,Telephoto cutouts on black cardboard,2020,"1992"
134399,"13460",22307,20000.000000,"1200",Photography,Vintage analog photography and black cardboard,2020,"1992"
134400,"13460",22307,12000.000000,"1200",Photography,Colombian telephoto cutouts and cardboard on squared paper,2020,"1992"
134401,"82151",22405,14000.000000,"1404",Photography,"c-print, aluminum frame",2020,"1992"
134402,"8257",22405,70000.000000,"1404",Painting,oil on canvas,2015,"1992"
134403,"10208",22421,450000.500000,"1296",Painting,oil on cardboard,1915,"1964"
134404,"82201",22405,33000.000000,"1404",Painting,oil on canvas,2019,"1992"
134405,"36695",22405,21000.000000,"1404",Painting,ink and oil on canvas,2021,"1992"
134406,,22421,,"1296",,,,"1964"
134407,"7991",22421,1500000.500000,"1296",Painting,oil on canvas,1949,"1964"
134408,"8312",22421,250000.500000,"1296",Painting,acrylic on canvas,1999,"1964"
134409,"8104",22369,450000.500000,"1521",Other Materials,Chalk on blackboard,2016,"1989"
134410,"55967",22436,53000.000000,"4266",Installation,"acrylic resin, pvc, ceramics",2021,"2010"
134411,"68601",22376,47000.000000,"2064",Work on Paper,Gouache and watercolour on paper,1928,"1998"
134412,"7350",22387,625000.500000,"2060",Work on Paper,India Ink on paper,1965,"2000"
134413,"12851",22421,450000.500000,"1296",Sculpture,plaster,1919,"1964"
134414,"25136",22436,3500.000000,"4266",Sculpture,"ceramics, fabric, wooden basket",2019,"2010"
134415,"33048",22371,87500.500000,"1662",Mixed Media,Oil on board and Altuglas,1955,"1925"
134416,"7545",22371,350000.500000,"1662",Mixed Media,"Painted wood and glass box construction with plastic balls, painted and collaged wood blocks,  glass and plastic elements",1954,"1925"
134417,"8160",22556,87500.500000,"1556",Painting,"gouache on paper, canvas backed",1983,"1973"
134418,"60112",22405,15000.000000,"1404",Painting,acrylic on board,2021,"1992"
134419,"10194",22429,11700.000000,"1365",Video/Film,slideshow with music by Luís Lopes,2014,"1998"
134420,"7539",22429,82100.000000,"1365",Sculpture,"epoxy, fiberglass, paint",2019,"1998"
134421,"40054",22429,11800.000000,"1365",Sculpture,"stainless steel, vegetable",2016,"1998"
134422,"8160",22556,62500.500000,"1556",Sculpture,"varnish on plastic, plexiglas, electrical system",2010,"1973"
134423,"40054",22429,11700.000000,"1365",Sculpture,"stainless steel, vegetable",2016,"1998"
134424,"10857",22429,41100.000000,"1365",Video/Film,HD video with sound,2018,"1998"
134425,"20425",22429,25800.000000,"1365",Painting,acrylic on jute,2019,"1998"
134426,"8160",22556,150000.500000,"1556",Painting,vinyl paint on canvas,2011,"1973"
134427,"19523",22371,150000.500000,"1662",Installation,"Mixed media installation comprising of photographs, mirror tiles and three metal sculptures ",1966,"1925"
134428,"60112",22405,17000.000000,"1404",Painting,acrylic on board,2021,"1992"
134429,"67611",22388,17500.500000,"1217",Painting,graphite and coal on canvas,2020,"1997"
134430,"17059",22376,447000.000000,"2064",Painting,Tempera on paper mounted on wood panel,1915,"1998"
134431,"7208",22388,250000.500000,"1217",Painting,oil on canvas,2015,"1997"
134432,"25136",22436,3500.000000,"4266",Work on Paper,"watercolor, paper",2018,"2010"
134433,"10058",22371,250000.500000,"1662",Mixed Media,Mixed media,1964,"1925"
134434,"8160",22556,250000.500000,"1556",Other Materials,varnish on sicofoil,1967,"1973"
134435,"17059",22376,47000.000000,"2064",Work on Paper,Gouache on paper,1970,"1998"
134436,"7516",22371,625000.500000,"1662",Work on Paper,Painstick on paper,1981,"1925"
134437,"8934",22556,37500.500000,"1556",Other Materials,plastic folding rulers,2021,"1973"
134438,"45643",22376,33000.000000,"2064",Work on Paper,Ballpoint pen and colored pencils on paper,1983,"1998"
134439,"63501",22369,37500.500000,"1521",Other Materials,"Lenticular, image and text (diptych)",2020,"1989"
134440,"45643",22376,33000.000000,"2064",Work on Paper,Ballpoint pen and felt-tip pen on paper,1984,"1998"
134441,"8934",22556,17500.500000,"1556",Installation,"Door viewer, glass",2011,"1973"
134442,"8934",22556,37500.500000,"1556",Installation,"video projection installation for wall, digital video (color, audio, 12"" loop)",2021,"1973"
134443,"6777",22369,62500.500000,"1521",Painting,"Vinyl, dispersion and dry pigment on canvas",2021,"1989"
134444,"69504",22393,37500.500000,"1121",Painting,Oil on linen,2021,"1995"
134445,"8353",22369,87500.500000,"1521",Sculpture,Synthetic sequin fabric,2021,"1989"
134446,,22503,,"1802",,,,"1990"
134447,"7450",22388,150000.500000,"1217",Painting,Mixed media on aludibond,2018,"1997"
134448,"7743",22556,150000.500000,"1556",Other Materials,"linen, wool, wood and aluminum",2021,"1973"
134449,"7743",22556,150000.500000,"1556",Other Materials,"linen, wool, natural and synthetic fibers",2020,"1973"
134450,"8160",22512,62500.500000,"1301",Painting,casein tempera on paper laid on canvas,1962,"1981"
134451,,22503,,"1802",,,,"1990"
134452,"8261",22405,70000.000000,"1404",Painting,oil on canvas,2019,"1992"
134453,"17059",22376,94000.000000,"2064",Work on Paper,Gouache and charcoal on paper,1975,"1998"
134454,"8160",22556,37500.500000,"1556",Painting,vinyl paint on canvas,2011,"1973"
134455,"68601",22376,47000.000000,"2064",Work on Paper,"Gouache, watercolour and pencil on paper",1928,"1998"
134456,"68601",22376,47000.000000,"2064",Work on Paper,"Collages, gouache and India ink on paper",1957,"1998"
134457,"7227",22421,150000.500000,"1296",Sculpture,enamel on laser-cut steel,1988,"1964"
134458,"6868",22369,350000.500000,"1521",Sculpture,Glazed Ceramic,2019,"1989"
134459,"8160",22556,62500.500000,"1556",Sculpture,"varnish on plastic, plexiglas, electrical system",2010,"1973"
134460,"8188",22371,250000.500000,"1662",Mixed Media,"Chromographie on aluminium, plastic strips",2011,"1925"
134461,,22421,,"1296",,,,"1964"
134462,"20425",22429,56300.000000,"1365",Painting,acrylic on jute,2021,"1998"
134463,"25136",22436,3500.000000,"4266",Work on Paper,"watercolor, paper",2018,"2010"
134464,"55927",22371,250000.500000,"1662",Painting,Oil on canvas,1963,"1925"
134465,"17059",22376,30000.000000,"2064",Work on Paper,Ink and colored pencils on paper,1923,"1998"
134466,"25136",22436,3500.000000,"4266",Work on Paper,"watercolor, paper",2018,"2010"
134467,"8160",22556,250000.500000,"1556",Painting,vinyl paint on canvas,1988,"1973"
134468,"11136",22421,150000.500000,"1296",Painting,oil and objects on board,1963,"1964"
134469,"55967",22436,2100.000000,"4266",Sculpture,ceramics,2021,"2010"
134470,"45803",22388,150000.500000,"1217",Sculpture,steel and primer,1989,"1997"
134471,,22436,,"4266",,,,"2010"
134472,"8168",22371,150000.500000,"1662",Mixed Media,"Glue, black acrylic paint, nails, linen canvas on plywood panel",2007,"1925"
134473,"9371",22369,150000.500000,"1521",Painting,Oil on Linen,2021,"1989"
134474,"11858",22369,17500.500000,"1521",Photography,"Black and white archival pigment prints, archival tissue",2019,"1989"
134475,"45836",22405,15000.000000,"1404",Mixed Media,fabric ,2021,"1992"
134476,"10321",22388,17500.500000,"1217",Painting,"pigment, glutin on canvas",2021,"1997"
134477,"8289",22388,62500.500000,"1217",Painting,acrylic and modeling paste on cavnas,1987,"1997"
134478,"21294",22367,17500.500000,"2377",Work on Paper,graphite on paper,1964,"2010"
134479,"7743",22556,62500.500000,"1556",Other Materials,natural and synthetic fiber,2020,"1973"
134480,"7743",22556,37500.500000,"1556",Other Materials,"wool, leather, cotton, linen",2016,"1973"
134481,"7742",22367,150000.500000,"2377",Painting,acrylic on canvas/diptych,1989,"2010"
134482,"7558",22398,1500000.000000,"1224",Work on Paper,acrylic and crayon on paper,1969,"1993"
134483,"7743",22556,87500.500000,"1556",Other Materials,"cotton, corn stalks",2021,"1973"
134484,"7742",22367,62500.500000,"2377",Painting,ballpoint pen on polyester on wooden stretcher,2003,"2010"
134485,"55251",22367,,"2377",Mixed Media,fabric stitched on canvas,2021,"2010"
134486,"55251",22367,17500.500000,"2377",Mixed Media,wool stitched on canvas,2021,"2010"
134487,"11125",22404,125000.000000,"1292",Sculpture,painted bronze,2019,"1994"
134488,"7606",22398,350000.000000,"1224",Sculpture,painted and chromium-plated steel,2008,"1993"
134489,"7542",22398,1800000.000000,"1224",Painting,acrylic and paint collage on canvas,1980,"1993"
134490,,22434,,"1165",,,,"2008"
134491,"57808",22434,37500.500000,"1165",Sculpture,"Slap-slab ceramic with terra sigillata, wood, leather, grout",2021,"2008"
134492,"36802",22368,35000.000000,"1055",Painting,oil on linen,2021,"2005"
134493,"8992",22385,1500000.500000,"1454",Painting,Oil on canvas,1960,"1950"
134494,"6891",22385,20000.000000,"1454",Other Materials,Lacquer on wood,1987,"1950"
134495,"17454",22431,350000.500000,"1656",Installation,"Silk, cocoons, polyurethane colophony, iron powder",2003,"1996"
134496,"17454",22431,37500.500000,"1656",Installation,"Silk, cocoon",2013,"1996"
134497,"75413",22405,15000.000000,"1404",Mixed Media,"iron, stainless steel, acrylic,  wood",2020,"1992"
134498,"17182",22556,150000.500000,"1556",Sculpture,PVC tubes,1965,"1973"
134499,"19588",22408,8500.000000,"20803",Sculpture,"Pantyhose, frame and plexiglass mirror mounted in cedar wood box",2021,"2014"
134500,"55786",22422,87500.500000,"1113",Work on Paper,Colored pencil and graphite o Bainbridge board,1971,"2019"
134501,"7340",22369,37500.500000,"1521",Sculpture,Glazed ceramic head on Kevasinga artist's plinth,2021,"1989"
134502,"10166",22369,150000.500000,"1521",Sculpture,"Stretched silver trophies, easel and mirror",1991,"1989"
134503,"21294",22367,62500.500000,"2377",Sculpture,"porcelain, wood",1988,"2010"
134504,"6765",22398,750000.000000,"1224",Sculpture,aluminum,1969,"1993"
134505,"7743",22556,250000.500000,"1556",Installation,"synthetic fiber, natural threads, textile",2021,"1973"
134506,"7742",22367,37500.500000,"2377",Painting,oil on cardboar,1991,"2010"
134507,"17834",22404,35000.000000,"1292",Sculpture,"hand-blown glass, comb red marble, bronze, plaster, flame-worked borosilicate, walnut pedestal",2021,"1994"
134508,"7271",22404,90000.000000,"1292",Mixed Media,"Wool, acrylic fiber, cotton",2020,"1994"
134509,"55251",22367,17500.500000,"2377",Mixed Media,wool stitched on canvas,2020,"2010"
134510,"55251",22367,,"2377",Mixed Media,wool stitched on canvas,2021,"2010"
134511,"21879",22397,8900.000000,"7902",Photography,silver gelatin hand print,2021,"2016"
134512,"57808",22434,17500.500000,"1165",Sculpture,Ceramic with glaze,2021,"2008"
134513,"57808",22434,37500.500000,"1165",Sculpture,"Ceramic with glaze, steel, leather, string, coral, hematite, pearl, antique glass, heishi, petrified stone, wood",2021,"2008"
134514,"57808",22434,62500.500000,"1165",Sculpture,"Hand built and wheel-thrown ceramic with glaze and engobes, leather, twine, steel, string, grout, concrete",2021,"2008"
134515,"57808",22434,37500.500000,"1165",Sculpture,"Slap-slab ceramic with terra sigillata, wood, leather, grout",2021,"2008"
134516,"57808",22434,37500.500000,"1165",Sculpture,"Slap-slab ceramic with glaze, steel, wood, leather, twine, grout",2021,"2008"
134517,"57808",22434,37500.500000,"1165",Sculpture,"Ceramic with glaze, leather, twine, string",2021,"2008"
134518,"13460",22307,25000.000000,"1200",Work on Paper,Typing text on old notarial paper,2021,"1992"
134519,"13460",22307,25000.000000,"1200",Work on Paper,Typing text on old notarial paper,2021,"1992"
134520,"13460",22307,12000.000000,"1200",Photography,Telephoto on black cardboard,2020,"1992"
134521,"13460",22307,12000.000000,"1200",Photography,Colombian telephoto cutouts and cardboard on squared paper,2020,"1992"
134522,"13460",22307,12000.000000,"1200",Work on Paper,Colombian telephoto cutouts and cardboard on squared paper,2020,"1992"
134523,"55550",22385,150000.500000,"1454",Painting,Oil on canvas,1960,"1950"
134524,"17454",22431,87500.500000,"1656",Installation,"Silk, cocoon, charred copper",1993,"1996"
134525,"17454",22431,350000.500000,"1656",Installation,"Silk, cocoons, iron plate, iron powder, oil barrel, polyurethane colophony, acrylic, yellow ground",2012,"1996"
134526,"10277",22406,17500.500000,"1531",Mixed Media,Glass rhinestones on canvas,2021,"1990"
134527,"17454",22431,150000.500000,"1656",Installation,"silk, cocoons, ancient camphor wood",2014,"1996"
134528,"17182",22556,87500.500000,"1556",Sculpture,wood and b/w plastic laminate,1967,"1973"
134529,"17454",22431,350000.500000,"1656",Installation,"Silk, cocoons, willow branches, porcelain, burned keyboard, wooden board",2014,"1996"
134530,"17454",22431,62500.500000,"1656",Installation,"Silk, mirror-acrylic panel",2020,"1996"
134531,"19588",22408,8500.000000,"20803",Sculpture,"Pantyhose, frame and plexiglass mirror mounted in cedar wood box",2021,"2014"
134532,"19588",22408,8500.000000,"20803",Sculpture,"Pantyhose, frame and plexiglass mirror mounted in cedar wood box",2021,"2014"
134533,"55786",22422,87500.500000,"1113",Other Materials,Oil paint on wood panel,1976,"2019"
134534,"55786",22422,87500.500000,"1113",Work on Paper,"Colored pencil, pastel and ink on paper",1986,"2019"
134535,"7435",22357,15000.000000,"1284",Prints & Multiples,Individually hand sprayed and cast STPI handmade paper,2018,"2002"
134536,"82001",22406,,"1531",Photography,Ektacolor photograph,1982,"1990"
134537,"82001",22406,,"1531",Photography,Ektacolor photograph,1982,"1990"
134538,"55786",22422,87500.500000,"1113",Work on Paper,"Colored pencil, graphite and acrylic on paper",1980,"2019"
134539,"31917",22397,6000.000000,"7902",Other Materials,"elastane, printed fabric, sewing thread, silicone fibre and stretcher",2021,"2016"
134540,,22422,,"1113",,,,"2019"
134541,"78110",22378,17500.500000,"1247",Painting,Oil on linen,2021,"2002"
134542,"15961",22378,62500.500000,"1247",Painting,"Oil, sand on digital print on canvas",2021,"2002"
134543,"43485",22652,,"1291",Mixed Media,Paper,2015,"2008"
134544,"55786",22422,17500.500000,"1113",Video/Film,"Video (Portapack transferred to digital) 28 min. Single channel, color stereo sound",1977,"2019"
134545,"7209",22406,37500.500000,"1531",Painting,Acrylic on canvas,2021,"1990"
134546,"21879",22417,,"1549",Photography,Gelatin silver print,2016,"1996"
134547,"11150",22556,87500.500000,"1556",Painting,"acrylic, fluorescent acrylic and Roll-A-Tex on canvas",2021,"1973"
